gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Asb17os,0.220264689,0.809285733,0.724098966,1.117645199,0.263718556,NA
Asb18,21.71914137,0.060610697,0.12604448,0.480867528,0.630610653,0.81899728
Asb2,1.493493629,-0.408474225,0.384357481,-1.062745608,0.287897332,0.497581329
Asb3,179.6116023,0.158411816,0.067924654,2.332169652,0.019691768,0.067497778
Asb4,1.330048073,0.219067974,0.325489653,0.673041284,0.500921027,0.715175595
Asb5,5.30928185,0.340725913,0.172617468,1.973878527,0.048395557,0.134969159
Asb6,10.64160477,0.087425558,0.096072943,0.90999146,0.362827014,0.583250386
Asb7,52.90660974,-0.400393497,0.087612394,-4.570055425,4.87595E-06,8.43967E-05
Asb8,37.77595448,0.421090223,0.095109249,4.427437143,9.53593E-06,0.000147546
Asb9,0.447565311,0.73887024,1.226734141,0.602306739,0.546969976,0.753771497
Ascc1,24.79256529,-0.347763358,0.074361896,-4.676633824,2.91622E-06,5.4716E-05
Ascc2,75.86687053,0.062612184,0.090334897,0.693111809,0.488239387,0.70405467
Ascc3,199.4039855,-0.125700868,0.048442854,-2.594827896,0.009463829,0.038127031
Ascl1,1.598568019,0.587283616,0.368282489,1.594655282,0.110789343,0.251073746
Ascl2,0.232918906,-0.235234231,0.676402524,-0.34777255,0.728011006,NA
Ascl3,0.159156202,0.173488754,2.523419201,0.06875146,0.945187456,NA
Ascl4,3.598299437,0.645879108,0.245429409,2.631628832,0.008497664,0.034986416
Ascl5,0,NA,NA,NA,NA,NA
Asf1a,10.5593633,0.811389748,0.159320564,5.092812412,3.52791E-07,9.29293E-06
Asf1b,2.062346306,0.869725634,0.308838392,2.8161189,0.004860767,0.022579342
Asgr1,0.007528838,0.387369481,2.978075565,0.130073758,0.896508072,NA
Asgr2,0.128949269,0.191314343,2.729547135,0.070090141,0.944121914,NA
Ash1l,440.1389021,-0.015132915,0.035565326,-0.425496319,0.670474904,0.846717926
Ash2l,38.32143995,-0.30426809,0.056517889,-5.383571402,7.30223E-08,2.48733E-06
Asic1,29.28097325,-0.131998017,0.090048764,-1.465850407,0.142689045,0.302100521
Asic2,4985.160312,-0.132630565,0.064930321,-2.042659922,0.041086115,0.119141189
Asic3,0.844922042,0.852562069,0.580368055,1.469002405,0.141832137,0.300742901
Asic4,5.467755756,-0.067257996,0.255281604,-0.263465894,0.792191508,0.918211955
Asic5,0.568398391,0.92405275,0.534150796,1.729947344,0.083639683,0.204032908
Asl,9.306614723,0.127770154,0.177989701,0.717851389,0.472848923,0.690608296
Asmt,4.85267054,0.520139943,0.315010526,1.651182739,0.098701267,0.230395895
Asna1,9.344153229,-0.071273199,0.27261725,-0.261440534,0.793752802,0.918871933
Asns,12.57901665,0.318475737,0.097739946,3.258398928,0.001120428,0.007113792
Asnsd1,0.216852534,0.902470879,0.703426437,1.28296412,0.199504647,NA
Aspa,28.45365693,-0.201694917,0.247701972,-0.814264477,0.415493455,0.635807577
Aspdh,1.306348754,-0.082473305,0.301050639,-0.273951601,0.784121816,0.913965067
Aspg,0.805206589,-0.23197076,0.517169904,-0.448538784,0.653764402,0.835332975
Asph,130.3991026,-0.03732531,0.075448024,-0.494715548,0.620800925,0.81169871
Asphd1,27.22975413,0.698930565,0.218785432,3.194593718,0.001400278,0.008462253
Asphd2,21.51291824,0.014972925,0.101850489,0.147008871,0.883125018,0.958116045
Aspm,0.964859556,-0.899513632,0.567716413,-1.584441829,0.113093209,0.25502553
Aspn,1.563167319,1.907713076,0.344259561,5.541496273,2.99898E-08,1.17339E-06
Asprv1,0.647042431,0.362244591,0.416886439,0.868928699,0.384886131,0.606097859
Aspscr1,23.82269644,0.012992656,0.13779825,0.094287527,0.924880757,0.973839823
Asrgl1,37.42033944,0.067819773,0.118491224,0.57236115,0.56707733,0.770668351
Ass1,14.31861717,-0.058671325,0.234339435,-0.250368977,0.802302018,0.924222017
Aste1,14.67806384,0.911764919,0.151057308,6.035887519,1.58091E-09,9.11415E-08
Astl,0.146548041,1.48714785,1.878070041,0.791848982,0.428448738,NA
Astn1,341.2789883,-0.176151556,0.043310497,-4.067179272,4.75856E-05,0.000548673
Astn2,1071.586224,-0.189099522,0.057884161,-3.266861257,0.00108747,0.006954008
Astx1a,0,NA,NA,NA,NA,NA
Astx1b,0,NA,NA,NA,NA,NA
Astx1c,0,NA,NA,NA,NA,NA
Astx2,0,NA,NA,NA,NA,NA
Astx3,0,NA,NA,NA,NA,NA
Astx4a,0,NA,NA,NA,NA,NA
Astx4b,0,NA,NA,NA,NA,NA
Astx4c,0,NA,NA,NA,NA,NA
Astx4d,0,NA,NA,NA,NA,NA
Astx5,0,NA,NA,NA,NA,NA
Astx6,0,NA,NA,NA,NA,NA
Asxl1,170.7634189,0.030018421,0.03770755,0.796085171,0.425982533,0.646669136
Asxl2,180.427694,-0.082982334,0.04895123,-1.695204268,0.090036677,0.21537561
Asxl3,45.87655653,0.422171803,0.092356821,4.571095027,4.85182E-06,8.40443E-05
Asz1,0.189346943,0.812014796,0.82291185,0.986757933,0.323761322,NA
Atad1,89.88125213,-0.096565365,0.074853092,-1.290065142,0.197028042,0.382052202
Atad2,30.47038154,0.268661553,0.145841057,1.842153083,0.065452761,0.168881294
Atad2b,240.5689114,-0.047036498,0.065597284,-0.717049469,0.473343573,0.691104539
Atad3a,50.18946762,-0.045024192,0.082285427,-0.547170908,0.584261321,0.78359901
Atad3aos,1.323658108,0.34723559,0.312078337,1.11265522,0.265856534,0.471504933
Atad5,43.05279288,0.043165874,0.085667119,0.503879143,0.614346308,0.807080755
Atat1,51.65512641,0.084229136,0.107398602,0.784266588,0.4328837,0.653352416
Atcay,140.84944,0.371360277,0.066892067,5.551634027,2.83012E-08,1.12354E-06
Atcayos,5.667531719,0.819907874,0.27738081,2.955892566,0.003117657,0.015895347
Ate1,0,NA,NA,NA,NA,NA
Atf1,54.3761839,0.108637806,0.061558521,1.764789081,0.07759922,0.192882821
Atf1-ps,0.470600101,0.545643068,1.387570089,0.393236401,0.694144887,0.862068832
Atf2,177.6292209,-0.008039969,0.039801026,-0.202004076,0.839913538,0.940355264
Atf3,0.827001954,-0.300966426,0.539021302,-0.558357201,0.576600492,0.777928964
Atf4,24.53985548,-0.149386827,0.090460298,-1.651407633,0.098655367,0.23033695
Atf5,3.007082502,0.065386025,0.21743855,0.300710361,0.763635367,0.903604809
Atf6,100.428473,-0.121431303,0.051564538,-2.35493826,0.018525783,0.064236527
Atf6b,18.37460994,-0.201429701,0.111587929,-1.805120873,0.071055769,0.180396594
Atf7,0.454587716,1.074548794,0.564896475,1.902204814,0.057144384,0.152963209
Atf7ip,81.26491866,-0.119761114,0.043137196,-2.77628416,0.005498413,0.024858594
Atf7ip2,1.572500483,0.455372944,0.398229535,1.143493649,0.25283369,0.455414351
Atg10,92.06360689,-0.160352025,0.037044237,-4.328663209,1.50017E-05,0.000213731
Atg101,3.155781053,0.345758718,0.180673791,1.913718181,0.055656175,0.149951082
Atg12,97.42384197,-0.144937386,0.191682376,-0.756133081,0.44956941,0.668555829
Atg13,56.63661711,-0.177517506,0.052120466,-3.405907879,0.000659444,0.004634031
Atg14,23.41023787,0.164477336,0.071895057,2.287741918,0.022152555,0.073745994
Atg16l1,116.8386078,-0.064865303,0.039239363,-1.653067167,0.098317195,0.229884189
Atg16l2,78.85246143,0.291931599,0.105244547,2.773840631,0.005539881,0.024982606
Atg2a,26.15745489,0.293574213,0.193387876,1.518059039,0.128999516,0.280763652
Atg2b,41.69710192,0.025249675,0.070767723,0.356796486,0.721244167,0.878222923
Atg3,64.16572496,0.323526168,0.092577499,3.494652271,0.00047468,0.003559686
Atg4a,103.254541,0.529982995,0.273146974,1.940285066,0.052345055,0.142981211
Atg4a-ps,0.704851588,-0.136461104,0.553137048,-0.246703967,0.805137336,0.925806273
Atg4b,49.46684758,-0.090459215,0.074284277,-1.217743764,0.223321361,0.417821625
Atg4c,68.19276758,0.090494611,0.050146066,1.804620355,0.071134111,0.180533858
Atg4d,33.53868099,0.692902737,0.109821109,6.30937664,2.80162E-10,2.01635E-08
Atg5,60.98243009,-0.13614413,0.074729175,-1.821833709,0.068480221,0.17513322
Atg7,65.9775275,-0.063107273,0.068803553,-0.917209515,0.359032862,0.579454729
Atg9a,20.97992369,0.657714654,0.15165895,4.336800782,1.44572E-05,0.000207594
Atg9b,3.095911894,0.231722472,0.389091214,0.595547943,0.551477262,0.757542741
Atic,17.54147232,-0.025319128,0.087163166,-0.290479674,0.771449299,0.908072732
Atl1,141.4469909,0.084745054,0.062552999,1.354772047,0.175490195,0.351413608
Atl2,33.62385184,0.032393699,0.060807488,0.532725481,0.594223625,0.791411371
Atl3,33.04197519,-0.125020497,0.093847055,-1.33217284,0.182803399,0.362117255
Atm,60.58189371,-0.027596726,0.05822809,-0.4739418,0.63554141,0.823292365
Atmin,19.26026686,0.020125025,0.145986151,0.137855711,0.890354454,0.961412168
Atn1,0.321304342,1.276106095,0.492819381,2.589399168,0.009614357,NA
Atoh1,0.015749909,0.292246273,2.978628011,0.098114391,0.92184146,NA
Atoh7,4.539972037,0.402764227,0.197259663,2.041797197,0.041171652,0.119327194
Atoh8,0.535464523,0.204590689,0.633468531,0.322968987,0.74671873,0.894507843
Atosa,59.45293225,-0.193373548,0.060075937,-3.218818675,0.001287199,0.007907127
Atosb,21.54225599,-0.3146432,0.078727872,-3.996592222,6.42609E-05,0.00070143
Atox1,17.64282594,0.641464327,0.133762579,4.795543937,1.62234E-06,3.3765E-05
Atp10a,45.99493502,-0.034986971,0.091881619,-0.380783137,0.703364173,0.868010292
Atp10b,3.407374324,0.15032035,0.334129599,0.449886364,0.652792381,0.83483038
Atp10d,9.43865161,-0.104533945,0.252851168,-0.413420852,0.6792983,0.852618736
Atp11a,59.61738979,-0.236890847,0.053564469,-4.422537001,9.75486E-06,0.000150512
Atp11b,196.5997564,-0.082285772,0.047389676,-1.736364964,0.082499323,0.202046367
Atp11c,198.6757663,-0.106052342,0.05465755,-1.940305439,0.052342581,0.142981211
Atp12a,0.275395019,0.491171515,0.656870777,0.747744506,0.45461428,NA
Atp13a1,30.43585069,-0.225141446,0.116177109,-1.93791572,0.052633506,0.143505578
Atp13a2,65.10823226,-0.127513972,0.120783826,-1.055720585,0.29109589,0.501090996
Atp13a3,84.89093147,0.063016952,0.052529229,1.199655004,0.230273355,0.427103568
Atp13a4,5.088691951,-0.203586936,0.23658397,-0.860527176,0.38949851,0.610989331
Atp13a5,5.522545073,0.430058193,0.357767567,1.202060311,0.229340162,0.425921075
Atp1a1,47.07694647,0.144688558,0.063437219,2.280814948,0.022559399,0.074769569
Atp1a2,76.81038615,-0.176869488,0.23234438,-0.761238502,0.446514625,0.665788131
Atp1a3,834.7457019,0.314116103,0.062117314,5.056820473,4.26304E-07,1.09199E-05
Atp1a4,1.695218416,0.690191624,0.404134506,1.707826511,0.087668538,0.211132417
Atp1b1,320.4275454,0.358006074,0.152130117,2.353288623,0.018608184,0.064436939
Atp1b2,14.94260661,0.233456247,0.246970355,0.945280446,0.344515719,0.562412395
Atp1b3,170.1401831,-0.247499392,0.109897423,-2.25209458,0.024316296,0.079397172
Atp1b4,0.104073211,0.337568963,1.325751918,0.254624533,0.799013109,NA
Atp23,13.74345364,0.202031909,0.098523764,2.050590638,0.040306829,0.117369572
Atp2a1,0.25425408,1.392195706,0.613390802,2.269671638,0.023227513,NA
Atp2a2,147.7933316,0.124269908,0.075872478,1.637878599,0.101447021,0.235279053
Atp2a3,0.32902689,0.364710849,0.60588583,0.60194649,0.547209757,NA
Atp2b1,404.1420781,-0.142007804,0.073921796,-1.921054582,0.054724827,0.147906191
Atp2b2,601.5700051,-0.042797371,0.066001553,-0.648429766,0.516707023,0.729282443
Atp2b3,190.3903883,0.079195571,0.041836492,1.892978279,0.058360758,0.155621713
Atp2b4,78.77056074,-0.43674398,0.089345634,-4.888252077,1.01735E-06,2.27809E-05
Atp2c1,172.2925448,0.163827992,0.071511439,2.290934092,0.021967226,0.073282114
Atp2c2,0.689574578,0.160071576,0.388928522,0.411570678,0.680654127,0.853246108
Atp4a,1.716019938,0.496619084,0.43678645,1.136983722,0.255545091,0.459092239
Atp4b,0.008211535,0.366816259,2.977781521,0.12318441,0.901961071,NA
Atp5a1,93.99496741,-0.005397794,0.081658405,-0.066102129,0.947296516,0.982389726
Atp5b,77.92267231,0.204094143,0.086049879,2.371812096,0.01770109,0.062066482
Atp5c1,66.07281676,0.048845325,0.073115954,0.668052898,0.504099827,0.718105685
Atp5d,18.46688625,0.193955692,0.180009369,1.077475539,0.281267873,0.489460067
Atp5e,6.69111015,0.121507283,0.283902774,0.427989065,0.668659082,0.845346847
Atp5f1,29.94561073,0.05586109,0.17033693,0.327944683,0.742953488,0.892454539
Atp5g1,12.28015488,1.034582635,0.18343707,5.639986688,1.70063E-08,7.28669E-07
Atp5g2,18.26272104,0.091680718,0.143397951,0.639344689,0.522598723,0.734284281
Atp5g3,20.18213218,0.14845489,0.145537067,1.020048657,0.307705385,0.52068372
Atp5h,18.17738594,0.442014633,0.152409891,2.900170261,0.0037296,0.018336516
Atp5j,14.9800422,0.951095226,0.188013153,5.058663252,4.22206E-07,1.08327E-05
Atp5j2,45.32079726,0.511534015,0.163837835,3.12219712,0.001795067,0.010348981
Atp5k,12.50378032,0.735203265,0.171249421,4.293172255,1.76138E-05,0.000243374
Atp5k-ps2,0.563732503,-0.18012387,1.178864247,-0.152794412,0.878560404,0.95664771
Atp5l,43.4808222,0.196469114,0.073818211,2.661526357,0.007778725,0.032597884
Atp5md,0.398084136,0.204532258,0.487315581,0.419712126,0.674695766,0.84974099
Atp5mpl,5.320939175,0.574438155,0.125410909,4.580448046,4.63981E-06,8.1064E-05
Atp5o,97.04126689,0.619695085,0.178253894,3.476474329,0.000508053,0.00375461
Atp5pb,25.42350253,0.160720375,0.057560852,2.792182012,0.00523539,0.023960365
Atp5s,20.05596388,-0.148714861,0.194090083,-0.76621566,0.443547992,0.662604569
Atp5sl,11.92447071,-0.068972038,0.282516429,-0.24413461,0.807126569,0.926851659
Atp6ap1,50.72583187,0.377443531,0.10218483,3.693733495,0.000220985,0.001924436
Atp6ap1l,7.069795277,-0.36377123,0.273534897,-1.329889656,0.18355463,0.362866639
Atp6ap2,55.07226797,0.484084116,0.11304301,4.282300303,1.84971E-05,0.000253257
Atp6v0a1,513.633243,-0.112419307,0.037875433,-2.968132587,0.002996151,0.015420327
Atp6v0a2,93.35319963,-0.257744879,0.077733772,-3.315738719,0.000914012,0.006049401
Atp6v0a4,8.043092881,-0.166013769,0.273934776,-0.606033928,0.544492224,0.751759854
Atp6v0b,260.167282,0.584214611,0.213371792,2.738012391,0.006181175,0.027168674
Atp6v0c,0,NA,NA,NA,NA,NA
Atp6v0d1,73.50210026,0.102855825,0.044746099,2.298654575,0.021524562,0.07223744
Atp6v0d2,0.485541786,0.769081993,0.77998559,0.986020771,0.32412292,0.538820242
Atp6v0e,36.54751225,0.017103868,0.081229187,0.210563079,0.833228225,0.937713343
Atp6v0e2,25.84865154,0.271671772,0.132251743,2.05420183,0.039956161,0.116591932
Atp6v1a,125.3916171,-0.010075611,0.037655753,-0.267571611,0.789029086,0.916532027
Atp6v1b1,0.497103912,1.930839945,0.540536812,3.572078539,0.000354159,0.002822016
Atp6v1b2,149.7088719,0.072592379,0.047577584,1.525768478,0.127067534,0.277533406
Atp6v1c1,45.21981646,0.130937103,0.061671015,2.123154655,0.033740894,0.102434766
Atp6v1c2,0.902828742,0.250891843,0.594975925,0.421684025,0.673255667,0.848644473
Atp6v1d,51.35529673,0.215756133,0.057008154,3.784653937,0.000153923,0.001432096
Atp6v1e1,68.29450608,0.210237713,0.064185114,3.2754902,0.001054788,0.006779187
Atp6v1e2,0.012334318,0.558442415,2.98074166,0.187350156,0.8513861,NA
Atp6v1f,7.635759818,0.950685462,0.161778898,5.876449133,4.1916E-09,2.19528E-07
Atp6v1fnb,0.04419694,0.896826426,2.692015164,0.333143155,0.739026225,NA
Atp6v1g1,10.135413,0.726934669,0.155967831,4.660798746,3.14985E-06,5.80597E-05
Atp6v1g2,32.76183445,0.567744428,0.188578558,3.010652075,0.002606874,0.013891082
Atp6v1g3,0.00115315,0.497336606,2.982298994,0.166762825,0.86755667,NA
Atp6v1h,132.0452289,-0.050600625,0.077927196,-0.649332038,0.516123782,0.728790727
Atp7a,32.39940214,0.133818621,0.077353005,1.729973152,0.083635072,0.204032908
Atp7b,8.834410585,-0.027492541,0.211594607,-0.129930254,0.896621608,0.963460224
Atp8a1,451.3052229,0.004831865,0.034668435,0.139373599,0.889154933,0.960814439
Atp8a2,632.1193655,-0.094553949,0.079652881,-1.187075067,0.235198012,0.432855139
Atp8b1,9.861511492,0.38080921,0.130458695,2.91900215,0.003511538,0.017476227
Atp8b2,45.6776046,-0.188538806,0.132600446,-1.421856501,0.155067913,0.321296454
Atp8b3,1.732755562,-0.319299768,0.239446266,-1.333492367,0.182370279,0.361433778
Atp8b4,3.391085023,0.245733693,0.276108574,0.889989362,0.373471598,0.593907686
Atp8b5,8.205074587,-0.023502108,0.159110763,-0.147709101,0.882572349,0.957891917
Atp9a,209.7196527,0.055128934,0.058488225,0.942564664,0.345903621,0.563976593
Atp9b,110.426561,-0.182405349,0.118322941,-1.541589043,0.12317349,0.27117858
Atpaf1,94.73737353,0.237077309,0.057501724,4.122959984,3.74035E-05,0.000449144
Atpaf2,18.52065633,0.140636124,0.10888132,1.291646026,0.196479757,0.381055273
Atpif1,101.1469951,0.575291045,0.174795349,3.29122628,0.000997516,0.006467768
Atpsckmt,7.164458581,0.233357827,0.093035637,2.508262796,0.01213264,0.046059439
Atr,104.1644969,0.037532593,0.055420387,0.677234414,0.498257236,0.712877851
Atraid,24.88323261,0.367887312,0.16978221,2.16681896,0.030248661,0.094033423
Atrip,9.788522147,0.598282545,0.141479356,4.228762152,2.34981E-05,0.000307848
Atrn,235.7931877,-0.035649344,0.040511837,-0.879973514,0.378873658,0.600188169
Atrnl1,391.2516532,0.03427837,0.082041264,0.417818645,0.676079718,0.85052239
Atrx,833.7591822,0.043071036,0.150030534,0.287081802,0.774049686,0.909158032
Atxn1,845.9426028,-0.091531089,0.06685648,-1.369068334,0.170977915,0.344970905
Atxn10,221.3031216,-0.068919742,0.045320858,-1.520706898,0.128333407,0.279695872
Atxn1l,15.76357515,-0.00042331,0.137728037,-0.003073517,0.997547692,0.999367621
Atxn2,248.3639269,-0.175276078,0.039660681,-4.419391511,9.89792E-06,0.000152193
Atxn2l,84.85227439,-0.484994938,0.137259787,-3.533408785,0.000410238,0.003167063
Atxn3,69.62684725,-0.008982383,0.056068217,-0.160204544,0.87271995,0.954566859
Atxn7,165.9683083,-0.105674875,0.039749507,-2.658520367,0.007848461,0.032846934
Atxn7l1,242.5907821,-0.075624341,0.084000414,-0.900285345,0.367968418,0.58813263
Atxn7l1os1,8.73928323,1.527511861,0.235346062,6.490492545,8.55562E-11,7.06979E-09
Atxn7l1os2,4.385620822,-0.104250053,0.323261536,-0.322494457,0.747078136,0.894734583
Atxn7l2,11.94792276,-0.243064178,0.122234233,-1.988511501,0.046755148,0.131445831
Atxn7l3,16.02784109,0.051561391,0.131055891,0.393430545,0.694001513,0.861938753
Atxn7l3b,41.78051902,0.605162406,0.160560694,3.769056995,0.000163865,0.00150763
AU015791,0.001658424,0.196555643,2.981985596,0.06591435,0.947446016,NA
AU015836,0.00115315,0.497336606,2.982298994,0.166762825,0.86755667,NA
AU016765,0.365319176,0.240875903,1.167680137,0.206285861,0.836567622,0.939070134
AU017674,0.452036405,0.630053978,0.556573889,1.132022164,0.257625117,0.461602471
AU018091,0.424339033,0.288564955,0.710840345,0.405949038,0.684780045,0.856109357
AU019823,10.1554178,0.066346136,0.289110637,0.229483553,0.818493102,0.931894244
AU019990,0.769327742,0.187119822,0.606524977,0.308511321,0.757693287,0.900453916
AU020206,2.195059753,0.091418939,0.341783232,0.267476373,0.789102403,0.916532027
AU021063,0.001658424,0.196555643,2.981985596,0.06591435,0.947446016,NA
AU021092,0.32525049,0.575464899,0.84255626,0.682998781,0.494607613,NA
AU022133,0.921878449,0.190304239,0.860610651,0.221126985,0.824993559,0.934250733
AU022252,13.827631,0.481698542,0.114130278,4.220602555,2.4365E-05,0.000317528
AU022754,1.071194875,0.260546817,0.661626389,0.393797498,0.693730551,0.861915535
AU022793,0.002473438,0.196555684,2.981985596,0.065914364,0.947446005,NA
AU023070,0,NA,NA,NA,NA,NA
AU023762,6.995387768,-0.112906302,0.165701126,-0.68138524,0.49562776,0.710628847
AU040320,103.6899852,-0.004062858,0.061620891,-0.065933123,0.947431069,0.982437934
AU040972,0.362478837,1.631725185,0.633769253,2.574636081,0.01003456,0.039887856
AU041133,30.33184604,0.051698328,0.10134774,0.510108344,0.60997556,0.804086542
Auh,112.6006619,-0.117984581,0.069639323,-1.694223552,0.090222811,0.215751462
Aunip,1.315944691,-0.096688211,0.366410377,-0.263879565,0.791872723,0.918106158
Aup1,13.70683252,0.21788279,0.150667888,1.446112988,0.148145513,0.310763247
Aurka,0.534124775,0.60209786,0.437788009,1.3753183,0.169032785,0.342160268
Aurkaip1,3.989709491,0.861787135,0.300411245,2.868691335,0.004121738,0.019827534
Aurkb,0.189293342,0.394290443,1.12133188,0.351626891,0.725118095,NA
Aurkc,0.354481984,0.475109169,0.617506538,0.769399414,0.441656236,0.660840473
Auts2,970.8343285,-0.194673302,0.076600324,-2.541416159,0.011040442,0.042896974
AV026068,0.418202972,-0.727409497,1.606164901,-0.452885937,0.650630878,0.832973289
AV039307,8.520230761,-0.158858797,0.365364592,-0.434795271,0.663711038,0.841893056
AV064505,0.245104126,0.902465232,1.835412166,0.491696224,0.622934108,NA
AV099323,4.765634582,0.566752022,0.183472531,3.089029292,0.002008116,0.011336813
AV205837,0,NA,NA,NA,NA,NA
AV320801,0.00115315,0.497336606,2.982298994,0.166762825,0.86755667,NA
AV356131,0.974291354,0.071503997,0.766199862,0.093322905,0.925647036,0.974110232
Aven,43.03014033,0.246182962,0.095838154,2.568736472,0.010207005,0.040433275
Avil,1.853185572,0.501730836,0.577407394,0.868937324,0.384881413,0.606097859
Avl9,55.58243784,0.182316031,0.081588698,2.234574575,0.025445292,0.082288723
Avp,0.062975864,0.64672849,1.754127961,0.36868946,0.712359206,NA
Avpi1,8.571602771,1.079387851,0.26769628,4.032136159,5.52721E-05,0.000621248
Avpr1a,0.363026722,1.064513014,0.635453712,1.675201505,0.093894702,0.222033355
Avpr1b,0.063600633,0.263972852,2.979498625,0.0885964,0.929402669,NA
Avpr2,0.317790593,0.079231275,1.516014131,0.052262887,0.958319225,NA
AW011738,1.703011426,0.573766784,0.416429779,1.377823617,0.168257753,0.340993616
AW046200,1.953018799,0.14316338,0.540726444,0.264761196,0.791193431,0.91757553
AW047730,0.341310541,-0.081077883,2.028610353,-0.039967203,0.968119273,0.988932926
AW112010,0.074192472,0.53046437,2.98159687,0.177912841,0.858791426,NA
AW121686,0.254041629,0.366530359,2.173798444,0.168612854,0.86610117,NA
AW146154,0.017689353,0.598477255,2.982392754,0.200670168,0.840956488,NA
AW209491,0,NA,NA,NA,NA,NA
AW495222,4.452392636,-0.064290683,0.200731164,-0.320282517,0.748754175,0.895734821
AW549877,17.31146579,0.004565316,0.18096035,0.025228265,0.979872892,0.99219962
AW551984,13.32321431,0.072284292,0.231090015,0.312797126,0.754434799,0.898498498
AW554918,120.954519,0.218269505,0.081617688,2.674291684,0.007488729,0.031620178
AW822073,0,NA,NA,NA,NA,NA
AW822252,80.45622918,0.055180281,0.148151193,0.37245924,0.709550954,0.871121592
Awat1,0.237297101,0.530464371,2.98159687,0.177912841,0.858791426,NA
Awat2,1.405012384,0.106239661,0.357655919,0.297044323,0.76643267,0.905474149
Axdnd1,4.439250227,-0.025886741,0.219159385,-0.118118333,0.905973898,0.966028658
Axin1,75.02884638,-0.020242701,0.047535185,-0.425846679,0.670219571,0.84649537
Axin2,10.77771049,0.131212311,0.148494263,0.883618725,0.376902067,0.597701473
Axl,2.44223568,0.902200956,0.298443759,3.023018332,0.002502671,0.01347095
AY074887,0.973719644,1.004123079,0.36988253,2.714708042,0.006633422,0.02873753
AY358078,0.413511182,0.581739642,0.643684745,0.903764843,0.366120108,0.586365661
AY512915,0.635229723,0.230325794,1.005964367,0.228960191,0.818899857,0.932214639
AY512931,0.056190446,-0.097004521,2.981245187,-0.032538257,0.974042808,NA
AY702102,0.03427612,0.121865603,2.981610273,0.040872412,0.967397611,NA
AY702103,0,NA,NA,NA,NA,NA
AY761185,0.367192383,0.226587795,2.98126277,0.076003966,0.939415943,0.979223935
Aym1,0.080736018,0.351898296,2.154416832,0.163338074,0.870252258,NA
Azgp1,0.058476591,0.381544427,2.98057404,0.128010384,0.898140755,NA
Azi2,63.28835403,-0.084306014,0.078293028,-1.076801046,0.281569158,0.489831539
Azin1,41.3743573,0.152667417,0.091490779,1.668664516,0.095183885,0.224347353
Azin2,61.15273709,0.117472861,0.088543983,1.326717609,0.184602114,0.364341583
B2m,3.408668827,0.495533216,0.298897042,1.657872597,0.097343184,0.228204664
B3galnt1,17.92779158,0.099554311,0.069907591,1.424084412,0.154422038,0.320434346
B3galnt2,48.18009054,0.175800536,0.083952552,2.094046356,0.036255851,0.108268938
B3galt1,1010.020009,-0.137819854,0.052970285,-2.601833328,0.009272691,0.037501506
B3galt2,36.36920039,0.337179604,0.163494673,2.062327763,0.039176542,0.114965296
B3galt4,0.913383397,1.178982351,0.33847595,3.48320863,0.000495442,0.003680631
B3galt5,31.80619139,-0.062848864,0.144004656,-0.436436332,0.662520183,0.840992028
B3galt6,3.62590739,0.551344101,0.20323201,2.712880221,0.006670121,0.028857296
B3galt9,0.01230349,0.554173686,2.980776719,0.185915866,0.85251074,NA
B3gat1,75.55442023,-0.485939131,0.114696213,-4.23674956,2.26779E-05,0.000299388
B3gat2,40.34578223,0.36581791,0.106618564,3.431090201,0.000601161,0.004304395
B3gat3,19.13661488,0.027069982,0.179065657,0.151173502,0.879838852,0.956864277
B3glct,76.42437927,-0.354927406,0.076133227,-4.661925146,3.13265E-06,5.7906E-05
B3gnt2,10.19092121,-0.19872297,0.07540198,-2.635513927,0.008400998,0.03469085
B3gnt3,0.037395127,0.284933901,2.980857499,0.095587897,0.923847878,NA
B3gnt4,0.135403486,0.36625992,0.918577227,0.398725234,0.690095672,NA
B3gnt5,0.4232979,-0.301279011,0.53080688,-0.567586862,0.570315531,0.773409906
B3gnt6,2.169963353,0.201256577,0.291716518,0.689904633,0.490254162,0.705772398
B3gnt7,0.327077311,-0.316958908,0.677962178,-0.467517095,0.640129964,NA
B3gnt8,0.70027727,0.776887223,0.449746356,1.727389701,0.084097699,0.204881389
B3gnt9,0.966568124,-0.123497285,0.291931485,-0.42303517,0.672269601,0.847938444
B3gntl1,23.03270915,0.035485537,0.077561496,0.457514864,0.647301021,0.830400328
B4galnt1,18.2779506,-0.108297945,0.094199123,-1.149670416,0.250279643,0.452153286
B4galnt2,7.524321816,1.241449387,0.409752785,3.029752166,0.002447545,0.013260606
B4galnt3,11.22019521,0.382920258,0.16392256,2.335982668,0.019492145,0.066965724
B4galnt4,29.72416603,-0.1899116,0.140477088,-1.351904447,0.176405885,0.352922498
B4galt1,20.7962798,-0.216858088,0.143889016,-1.50712052,0.131779768,0.2850076
B4galt2,9.51055359,-0.148364789,0.1203647,-1.232627078,0.21771493,0.409841191
B4galt3,11.59566766,-0.596528804,0.136584065,-4.367484616,1.25686E-05,0.000185216
B4galt4,17.88202587,0.247302275,0.076372543,3.238104491,0.001203267,0.007507298
B4galt5,82.4273016,-0.116261535,0.069141029,-1.681512934,0.092663326,0.219797095
B4galt6,42.04264568,0.140744021,0.139986684,1.005410062,0.314699437,0.528589862
