gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cldn18,0.559261818,0.827648557,0.481403705,1.719240109,0.08557066,0.248373349
Cldn19,0.372651009,0.557363192,2.388946722,0.233309176,0.815521333,0.916196498
Cldn2,0.008866973,0.336615557,2.98264902,0.112857918,0.9101432,NA
Cldn22,0.011814352,0.532722629,2.982700655,0.178604121,0.858248558,NA
Cldn23,0.016147673,0.829210284,2.982554332,0.278020177,0.78099687,NA
Cldn24,0,NA,NA,NA,NA,NA
Cldn3,0.25315916,0.617479754,2.982460562,0.207037022,0.835980945,NA
Cldn34b1,0,NA,NA,NA,NA,NA
Cldn34b2,0.037668321,0.323269859,2.98238593,0.108393034,0.913683927,NA
Cldn34b3,0,NA,NA,NA,NA,NA
Cldn34b4,0.022842823,0.323269861,2.98238593,0.108393034,0.913683926,NA
Cldn34c1,8.141921022,0.151359682,0.167440341,0.903961861,0.366015625,0.605182442
Cldn34c2,0.023934962,0.174675471,2.98210675,0.05857452,0.953291006,NA
Cldn34c3,0,NA,NA,NA,NA,NA
Cldn34c4,0.129259204,1.003850072,1.339228873,0.7495732,0.453511797,NA
Cldn34d,0.088402136,0.631730569,2.353416732,0.268431239,0.788367396,NA
Cldn4,0,NA,NA,NA,NA,NA
Cldn5,0.087317526,0.499917644,2.974568228,0.168063936,0.866532981,NA
Cldn6,0,NA,NA,NA,NA,NA
Cldn7,0.111814208,0.713888423,2.982310671,0.239374264,0.810815384,NA
Cldn8,0.003723053,0.385640984,2.982660684,0.129294286,0.897124792,NA
Cldn9,0,NA,NA,NA,NA,NA
Cldnd1,3.749824809,-0.055464802,0.234352208,-0.236672835,0.812910611,0.915184686
Cldnd2,0,NA,NA,NA,NA,NA
Clec10a,0.038583829,0.352767183,2.982438444,0.118281463,0.905844645,NA
Clec11a,0.533938839,0.205165288,0.551204765,0.372212472,0.709734661,0.861571695
Clec12a,0.008736979,0.336615557,2.98264902,0.112857918,0.9101432,NA
Clec12b,0.002552335,0.679797055,2.982748215,0.227909634,0.819716493,NA
Clec14a,0.128943416,0.183698415,1.451769035,0.126534187,0.899309089,NA
Clec16a,33.73237259,0.009301008,0.066451608,0.13996664,0.888686348,0.951798558
Clec18a,0.495511806,-0.080278734,0.498410918,-0.161069372,0.872038763,0.943090911
Clec1a,0.580213172,0.736926948,0.557330882,1.322243161,0.186087193,0.407688509
Clec1b,0.017865809,0.483698465,2.982686493,0.162168725,0.871172988,NA
Clec2d,0.140980809,0.88676617,1.969781244,0.450185102,0.652576978,NA
Clec2e,0.008244672,0.315958201,2.981824679,0.105961361,0.915613009,NA
Clec2g,0.078138438,0.213654827,2.981736073,0.071654507,0.942876862,NA
Clec2h,0.031973966,0.729825971,2.980267066,0.244886097,0.806544627,NA
Clec2i,0.037668321,0.323269859,2.98238593,0.108393034,0.913683927,NA
Clec2l,4.705953594,0.066649178,0.151340237,0.440392981,0.659652508,0.831889931
Clec3a,0.037048125,0.61747975,2.982460562,0.207037021,0.835980946,NA
Clec3b,0.28331337,0.52159717,0.924391198,0.564260209,0.572577057,NA
Clec4a1,0,NA,NA,NA,NA,NA
Clec4a2,0.052244717,0.618480416,2.982277334,0.207385279,0.835708979,NA
Clec4a3,0.091656664,0.427856813,2.982219084,0.143469276,0.885919574,NA
Clec4a4,0.113008702,0.581727851,2.133971661,0.272603363,0.785158127,NA
Clec4b1,0.018788499,0.483698465,2.982686493,0.162168725,0.871172988,NA
Clec4b2,0,NA,NA,NA,NA,NA
Clec4d,0,NA,NA,NA,NA,NA
Clec4e,0,NA,NA,NA,NA,NA
Clec4f,0,NA,NA,NA,NA,NA
Clec4g,0.153115951,0.939874466,2.23312845,0.420877924,0.673844226,NA
Clec4n,0,NA,NA,NA,NA,NA
Clec5a,0.122019131,0.723422405,2.057406058,0.351618681,0.725124253,NA
Clec9a,0.023794891,0.801558039,2.980359485,0.268946764,0.78797065,NA
Clgn,27.18756919,0.142693786,0.120353517,1.185622073,0.235771581,0.470787379
Clhc1,0.326834458,0.627587893,0.546889665,1.147558516,0.251150864,0.48947741
Clic1,0.519073745,-0.183728706,0.423660827,-0.433669327,0.664528583,0.834865763
Clic3,0,NA,NA,NA,NA,NA
Clic4,3.31639441,-0.364262946,0.295685488,-1.231927034,0.217976342,0.449862727
Clic5,0.216831978,0.071426138,0.937884597,0.076156639,0.93929448,NA
Clic6,0.683686244,-1.200397144,0.549246879,-2.185532935,0.028849794,0.119184255
Clint1,22.12967011,0.274990705,0.102562716,2.68119561,0.007335962,0.045796221
Clip1,50.74151716,-0.079708034,0.093804546,-0.849724636,0.395478198,0.631451704
Clip2,12.41677303,-0.066190002,0.118200539,-0.559980543,0.575492709,0.777471385
Clip3,11.31014191,0.166527713,0.134598373,1.237219363,0.216005655,0.447261316
Clip4,12.27533892,-0.268373393,0.124765203,-2.151027574,0.031474023,0.126240245
Clk1,38.91529097,0.079257438,0.090185543,0.87882642,0.379495399,0.617914601
Clk2,12.94139452,0.654895803,0.146435566,4.472245525,7.74025E-06,0.000275857
Clk3,5.025001718,-0.381290634,0.222580311,-1.713047448,0.086703811,0.250596227
Clk4,27.79023793,0.093092251,0.083713325,1.112036242,0.266122568,0.507755764
Clmn,7.951091338,-0.036673419,0.162120798,-0.226210455,0.82103774,0.918966159
Clmp,41.17516676,0.153445284,0.114294949,1.342537751,0.179421698,0.399157558
Cln3,2.660260259,0.079171464,0.259136458,0.305520359,0.759969866,0.888098554
Cln5,0.81260848,0.613686127,0.431582617,1.421943568,0.155042634,0.364146855
Cln6,0.656739469,-0.273060853,0.496284987,-0.550209778,0.582175497,0.781635119
Cln8,1.297840407,0.333067494,0.331438603,1.004914609,0.314937969,0.556707747
Clnk,1.017053632,0.433542475,0.413950823,1.047328453,0.294948118,0.536395237
Clnkos,0.142034033,0.432612646,1.661724993,0.260339495,0.79460191,NA
Clns1a,7.549212616,0.503763469,0.146252515,3.44447731,0.000572165,0.00728658
Clock,47.06118365,-0.07831596,0.067553143,-1.159323698,0.246324266,0.483264617
Clp1,1.271099364,0.524208574,0.311560181,1.682527505,0.092466596,0.26092989
Clpb,11.46857879,0.165986721,0.111185366,1.492882814,0.135467865,0.333609392
Clpp,12.8460154,0.588643339,0.163933172,3.590751833,0.000329725,0.004936235
Clps,0,NA,NA,NA,NA,NA
Clpsl2,0.054172483,0.801990674,2.969052641,0.270116691,0.787070482,NA
Clptm1,8.035533395,0.157594354,0.143027008,1.101850318,0.270526751,0.512337972
Clptm1l,2.781562922,0.076169664,0.219126857,0.347605334,0.7281366,0.870159805
Clpx,12.71233483,0.006304219,0.119900089,0.052578932,0.958067404,0.980017013
Clrn1,2.689609513,-0.239978547,0.22030488,-1.089302003,0.27602073,0.518084878
Clrn2,0.01337154,0.630774466,2.982731509,0.211475443,0.832516293,NA
Clrn3,0,NA,NA,NA,NA,NA
Clspn,0.15120485,0.449813484,1.920937335,0.234163539,0.81485802,NA
Clstn1,44.90047073,0.267808064,0.081605496,3.281740534,0.001031685,0.011130331
Clstn2,99.91040624,-0.586633499,0.200233697,-2.929744134,0.003392412,0.026486697
Clstn3,48.37880839,0.311254401,0.10410432,2.989831753,0.002791311,0.023076238
Clta,13.67264533,0.562151622,0.133117313,4.222979038,2.41094E-05,0.000661716
Cltb,22.05121625,0.60674469,0.125284396,4.842939019,1.27933E-06,6.73857E-05
Cltc,27.08830418,-0.333019825,0.087830742,-3.791608936,0.000149674,0.002732852
Clu,5.768638806,0.477829548,0.254179268,1.879891903,0.060122812,0.197654778
Cluap1,9.911803577,0.091430742,0.150599984,0.607109905,0.543777977,0.755095442
Cluh,8.465314041,-0.087891531,0.13167132,-0.667507023,0.504448325,0.724244028
Clvs1,66.85468589,-0.084206159,0.086149135,-0.977446367,0.328348217,0.569465874
Clvs2,36.42834433,-0.002176599,0.068583816,-0.03173634,0.974682314,0.98792172
Clybl,14.17336287,0.128427577,0.165674585,0.775179713,0.438233474,0.667862034
Cma1,0,NA,NA,NA,NA,NA
Cmah,0.225831658,0.773785195,1.135623038,0.681375042,0.495634211,NA
Cmas,6.284416236,0.1253796,0.164028993,0.764374629,0.444644024,0.673334207
Cmbl,0.254770524,-1.060353408,0.840267072,-1.261924267,0.206976039,NA
Cmc1,4.047871421,-0.256488934,0.157704341,-1.626391084,0.103866486,0.280191141
Cmc2,3.044035894,0.933346233,0.255520074,3.652731533,0.000259465,0.00411668
Cmc4,1.357866494,-0.486891789,0.291124548,-1.672451851,0.094435255,0.263943405
Cmip,80.24867916,0.241976635,0.060433329,4.004026264,6.22734E-05,0.001394573
Cmklr1,0.081615763,0.727887635,1.342437929,0.542213252,0.587671607,NA
Cml1,0,NA,NA,NA,NA,NA
Cml2,0,NA,NA,NA,NA,NA
Cml3,0,NA,NA,NA,NA,NA
Cmpk1,6.465770206,-0.182971015,0.164290758,-1.113702422,0.26540687,0.506945375
Cmpk2,1.340308101,-0.658485503,0.350049246,-1.881122471,0.059955261,0.197375695
Cmss1,33.05166664,-0.402926411,0.121963198,-3.303672083,0.000954274,0.010524928
Cmtm1,0,NA,NA,NA,NA,NA
Cmtm2a,0.011993633,0.630774466,2.982731509,0.211475443,0.832516293,NA
Cmtm2b,0.265733904,0.768801401,2.166766262,0.354815106,0.722728111,NA
Cmtm3,0.099995501,0.478457054,2.268978247,0.210868947,0.832989536,NA
Cmtm4,10.49290765,0.127262111,0.133469645,0.953491041,0.340341334,0.581245713
Cmtm5,0.675092533,-0.0261356,0.564216459,-0.046321939,0.963053654,0.982900528
Cmtm6,0.73068682,-0.160112258,0.511682866,-0.312913074,0.754346705,0.885579118
Cmtm7,0.489904424,0.509848704,0.502340891,1.014945654,0.310131734,0.551820337
Cmtm8,0.333476846,0.023917084,0.701524729,0.034093001,0.972802989,0.987346696
Cmtr1,1.665066654,-0.495934681,0.372947634,-1.329770284,0.18359397,0.404171912
Cmtr2,0.370858169,0.240653373,0.529729302,0.454295,0.649616515,0.826119417
Cmya5,1.189399082,-0.107530453,0.342980148,-0.313518008,0.753887142,0.885395613
CN725425,0.095002609,0.519410725,2.982432578,0.174156737,0.861742285,NA
Cnbd1,1.41651577,0.504284088,0.468405696,1.076596832,0.28166042,0.523391549
Cnbd2,10.8983551,0.256954856,0.189532991,1.355726273,0.175186277,0.393215383
Cnbp,8.691906548,0.387435528,0.130211655,2.975428961,0.002925791,0.02384575
Cndp1,3.709489234,-0.780871784,0.161625279,-4.831371601,1.35596E-06,7.06429E-05
Cndp2,2.35706318,0.049329649,0.244288397,0.201932017,0.839969872,0.928282039
Cnep1r1,7.015504226,0.047755029,0.131433956,0.363338593,0.716351967,0.865591493
Cnfn,0,NA,NA,NA,NA,NA
Cnga1,0.044442537,0.579838301,2.981178035,0.194499723,0.845784613,NA
Cnga2,0.077368507,0.756993909,1.557743766,0.485955345,0.626998827,NA
Cnga3,0.272258555,0.615276826,0.826866036,0.744107025,0.45681173,NA
Cnga4,0.050927516,0.593368617,2.981416818,0.199022362,0.842245252,NA
Cngb1,0.065360066,0.910500947,2.238703281,0.406709078,0.684221672,NA
Cngb3,1.027118165,-0.130160524,0.41608047,-0.312825364,0.754413344,0.885579118
Cnih1,4.373160938,0.739254718,0.250597108,2.949973059,0.003178016,0.025436559
Cnih2,1.685379333,1.085385621,0.279181196,3.887746146,0.000101179,0.00199669
Cnih3,2.104456822,-0.059622921,0.301957445,-0.197454713,0.843471718,0.928881361
Cnih4,4.402459361,0.056124826,0.189188138,0.29666144,0.766724999,0.892351197
Cnksr1,0.018378628,0.577146394,2.980515564,0.193639785,0.846457944,NA
Cnksr2,43.80808758,-0.12340561,0.102628478,-1.202449974,0.229189237,0.462152597
Cnksr3,0.709640534,0.361063605,0.447888104,0.806146897,0.420158154,0.652814865
Cnn1,0.111807555,0.794955814,2.140399532,0.371405339,0.710335649,NA
Cnn2,0.370112653,0.474036892,0.965654107,0.490897194,0.623499162,0.80758879
Cnn3,3.340017041,-0.152683209,0.234778785,-0.650327962,0.515480399,0.732449437
Cnnm1,19.93336514,-0.014196743,0.158177828,-0.089751787,0.928484462,0.968574114
Cnnm2,6.745671583,0.115339624,0.261916499,0.440367918,0.659670657,0.831889931
Cnnm3,6.453395806,-0.030279844,0.161862966,-0.18707086,0.851605075,0.932675951
Cnnm4,1.455833674,0.024797402,0.298121849,0.083178748,0.933709411,0.970046096
Cnot1,22.34352789,-0.017456752,0.087975973,-0.198426358,0.842711496,0.928881361
Cnot10,28.02137355,-0.091913246,0.075473158,-1.217826958,0.223289738,0.455197927
Cnot11,1.498851194,0.313676794,0.275489055,1.138617988,0.254862523,0.493901712
Cnot2,26.74124802,-0.128997774,0.104097392,-1.239202737,0.215270427,0.446275815
Cnot3,17.63231044,0.496116261,0.203508951,2.437810515,0.014776517,0.075106373
Cnot4,55.64297845,0.113234752,0.071059206,1.593526846,0.111042051,0.292950812
Cnot6,11.39654946,-0.312492406,0.12868643,-2.428324462,0.015168766,0.076467229
Cnot6l,19.49968461,-0.145254605,0.108876091,-1.334127658,0.182162023,0.402562206
Cnot7,9.836968352,0.002267478,0.138869221,0.016328156,0.986972595,0.99311695
Cnot8,4.053225073,0.117574825,0.180598748,0.651027908,0.515028472,0.732241896
Cnp,2.746734014,0.030691718,0.264984921,0.115824394,0.907791717,0.960556273
Cnppd1,2.108100557,-0.065198457,0.244930137,-0.266192058,0.790091299,0.903619226
Cnpy1,0.117768002,1.093004026,1.784790743,0.612398977,0.540273818,NA
Cnpy2,2.302984555,0.300315444,0.304172994,0.987317908,0.323486814,0.564311073
Cnpy3,3.384262507,0.455888249,0.211435991,2.15615254,0.031071756,0.125151827
Cnpy4,0.914297516,0.469783573,0.422570168,1.111729148,0.266254623,0.507928248
Cnr1,2.367305584,-0.335271093,0.328382551,-1.020977186,0.307265248,0.549362022
Cnr2,0.032452792,0.519410755,2.982432578,0.174156747,0.861742277,NA
Cnrip1,26.03923128,0.30015819,0.074591031,4.024052045,5.72053E-05,0.001321903
Cnst,8.146700765,0.182029416,0.129207735,1.408812067,0.158890746,0.369970375
Cntd1,0.825386225,0.522173248,0.435625449,1.1986748,0.230654421,0.46419022
Cntfr,7.976568186,0.417209185,0.136740885,3.051093204,0.002280098,0.020127518
Cntln,28.69127677,0.042752148,0.107841077,0.396436581,0.691782984,0.85195983
Cntn1,158.0684139,-0.190441783,0.066718261,-2.854417656,0.004311581,0.03146817
Cntn2,21.19905997,-0.431631197,0.141787281,-3.044216614,0.002332871,0.020439984
Cntn3,127.7838489,-0.018726036,0.100310434,-0.186680841,0.851910879,0.932772424
Cntn4,307.263581,-0.20471987,0.079473413,-2.575954178,0.009996389,0.057150147
Cntn5,201.8336104,-0.215507633,0.163554042,-1.317653973,0.187619509,0.409822337
Cntn6,86.58887752,-0.490874819,0.133255177,-3.683720425,0.000229854,0.003776517
Cntnap1,17.14384041,0.030427179,0.110919605,0.274317412,0.783840705,0.900496013
Cntnap2,1546.773105,-0.046846415,0.054519445,-0.859260686,0.390196709,0.626680877
Cntnap3,1.949893355,-0.53136176,0.33177371,-1.601578859,0.109248769,0.289799502
Cntnap4,142.7444675,-0.031411362,0.106852678,-0.293968879,0.768781684,0.893219485
Cntnap5a,305.4635775,0.135543021,0.070921186,1.91117816,0.05598169,0.188053849
Cntnap5b,165.186361,-0.147365363,0.098295335,-1.499210136,0.133819126,0.33072738
Cntnap5c,66.54597592,0.349207185,0.119684882,2.917721768,0.003525988,0.027151747
Cntrl,12.36897458,0.076957772,0.174319196,0.441476175,0.658868306,0.831317148
Cntrob,6.028847216,-0.120835583,0.159126884,-0.759366237,0.447633505,0.676013577
Cntrobos,0,NA,NA,NA,NA,NA
Coa3,0.875430236,0.830142052,0.381963912,2.173352052,0.029753831,0.121513735
Coa4,0.085718229,0.534744464,1.185772284,0.450967248,0.652013154,NA
Coa5,1.371355962,0.789273254,0.331114096,2.383689681,0.017140049,0.083214327
Coa6,0.687651023,0.272367917,0.453104657,0.601114804,0.547763524,0.757876196
Coa7,2.033762728,0.584242096,0.242389237,2.410346698,0.015937368,0.079008535
Coasy,1.777542728,-0.234674263,0.350353692,-0.669821008,0.5029719,0.723100668
Cobl,32.0094202,-0.187585027,0.068410241,-2.742060613,0.006105507,0.04070433
Cobll1,3.106660051,0.461844398,0.254825531,1.812394528,0.069925258,0.217739441
Coch,0.882110818,0.670308449,0.502494637,1.333961399,0.182216508,0.402562206
Cog1,5.083241767,0.067121224,0.210643356,0.318648664,0.749992947,0.883372588
Cog2,4.850602246,0.186692345,0.162865273,1.146299277,0.251671342,0.490018475
Cog3,9.457883202,-0.363149025,0.186484811,-1.947338359,0.051494183,0.177558883
Cog4,16.44894657,0.183770316,0.115192892,1.595326866,0.110639161,0.292297115
Cog5,51.46018099,-0.038821103,0.061494745,-0.631291383,0.52785002,0.742905066
Cog6,5.924168533,0.231095883,0.147973818,1.561734955,0.118350441,0.305074984
Cog7,5.835831123,0.479994435,0.215395472,2.228433269,0.025851637,0.110891137
Cog8,2.15420852,0.34464513,0.220733343,1.561364158,0.118437854,0.305233976
Coil,6.580889423,0.401565524,0.171207024,2.345496786,0.019001742,0.089258349
Col10a1,0.065755726,-0.274249721,2.981995417,-0.091968525,0.926723047,NA
Col11a1,80.8416487,0.124439505,0.138064298,0.901315593,0.367420545,0.606176204
Col11a2,1.630393056,-0.348544884,0.350114317,-0.995517372,0.319484699,0.560732242
Col12a1,1.198472029,-0.834030923,0.406063996,-2.053939605,0.039981538,0.149209557
Col13a1,0.88574683,-0.130733115,0.463011639,-0.282353842,0.777672204,0.897367081
Col14a1,3.614589688,-0.018469287,0.31227916,-0.059143516,0.952837799,0.97802745
Col15a1,2.731909331,-0.603737768,0.384032696,-1.572099913,0.115927382,0.301094686
Col16a1,4.183416662,-0.662910266,0.285093491,-2.325238168,0.020059228,0.092526905
Col17a1,0.105627183,-0.046860269,1.441215352,-0.032514412,0.974061823,NA
Col18a1,10.35627167,-0.099389164,0.167069377,-0.594897555,0.551911952,0.760970314
Col19a1,20.48650041,-0.295614924,0.152391073,-1.939844102,0.052398639,0.179596962
Col1a1,0.531346309,0.323418732,0.702609526,0.46031077,0.645293172,0.823152404
Col1a2,1.317416886,-0.189431335,0.545267407,-0.347409973,0.728283342,0.870162241
Col20a1,2.906611403,0.310374814,0.275167809,1.127947395,0.259342136,0.499878216
Col22a1,0.629245992,0.880371362,0.49554521,1.776571228,0.075638813,0.22927379
Col23a1,2.835609864,0.332880359,0.338058525,0.984682634,0.324779985,0.565181057
Col24a1,13.15481835,-0.03062016,0.253898879,-0.120599824,0.904008008,0.958038518
Col25a1,20.63264346,-0.880070244,0.342628188,-2.568586809,0.010211413,0.057948357
Col26a1,8.672891365,-0.110319317,0.165832948,-0.665243658,0.505894661,0.725375581
Col27a1,3.778627192,-0.707719223,0.204734896,-3.456759146,0.000546713,0.007066145
Col28a1,0.873673133,0.152211415,0.472890111,0.321874811,0.747547537,0.882295426
Col2a1,1.304272208,-0.245734624,0.44553106,-0.551554417,0.581253674,0.780990539
Col3a1,0.473560234,0.299793407,0.881234861,0.340196945,0.733708219,0.873438941
Col4a1,15.88200998,0.096542489,0.133162119,0.724999648,0.468452246,0.695061654
Col4a2,18.94735041,0.168782895,0.140502023,1.201284448,0.229640881,0.46273768
Col4a3,0.980880018,0.754684611,0.447237722,1.687435057,0.091519728,0.259490033
Col4a3bp,11.23485056,0.187998051,0.235508577,0.798264137,0.424717225,0.656977292
Col4a4,0.708630226,0.493416736,0.491427722,1.00404742,0.315355757,0.556816086
Col4a5,2.246326499,-0.38514597,0.387425708,-0.994115677,0.320166554,0.561249953
Col4a6,1.104606778,0.104115798,0.519394494,0.200456106,0.841123884,0.928498099
Col5a1,1.085350337,-0.342523749,0.526392629,-0.650700124,0.515240083,0.73232586
Col5a2,9.820765765,-0.402983207,0.237258253,-1.698500269,0.089413382,0.255235211
Col5a3,0.969806579,-0.66337878,0.415589079,-1.596237277,0.110435828,0.29194781
Col6a1,13.17230329,-0.214753379,0.204074647,-1.052327578,0.292649283,0.534180951
Col6a2,1.319056179,-0.347566918,0.393937751,-0.882288934,0.377620579,0.61591189
Col6a3,0.709981745,-0.765679322,0.504546838,-1.517558461,0.129125745,0.323480425
Col6a4,0.194230536,0.123444522,1.251064885,0.098671559,0.921399051,NA
Col6a5,0.351851092,0.548653043,1.076190198,0.509810481,0.610184242,0.798803877
Col6a6,1.801779258,-0.938106895,0.51936786,-1.806247493,0.070879689,0.219823938
Col7a1,3.000590113,-0.428050317,0.267480619,-1.600304049,0.109531149,0.29017248
Col8a1,22.93195567,0.31246908,0.322280354,0.969556711,0.332267499,0.573472649
Col8a2,0.399813318,0.339259284,0.761608714,0.445450895,0.655993939,0.829818041
Col9a1,1.051871099,-0.840166284,0.434170141,-1.935108395,0.052976996,0.181059498
Col9a2,1.113850669,0.022884321,0.328763805,0.06960718,0.944506322,0.974872213
Col9a3,1.725395273,0.230520032,0.460551561,0.500530345,0.616701695,0.803402299
Colec10,0.01569029,0.352764335,2.982438447,0.118280508,0.905845401,NA
Colec11,0.060126971,-0.023689147,2.982402997,-0.007942973,0.993662491,NA
Colec12,9.345567617,0.224716773,0.253146819,0.887693451,0.37470567,0.612842022
Colgalt1,12.49023448,-0.335985641,0.134642894,-2.495383386,0.01258211,0.066892783
Colgalt2,12.38851438,0.195994587,0.191027757,1.026000567,0.304891317,0.547047952
Colq,0.361774728,-1.669567522,0.617551409,-2.703527996,0.006860767,0.043764117
Commd1,0.045280445,0.833845985,2.981039434,0.279716523,0.779695001,NA
Commd10,7.459016862,-0.829953334,0.16794643,-4.941774206,7.74148E-07,4.47227E-05
Commd2,1.73163325,0.224148173,0.287479853,0.77970046,0.435567208,0.665741503
Commd3,3.450236953,0.696246172,0.301782022,2.307116134,0.021048347,0.095733227
Commd4,2.548595603,0.205315453,0.246929074,0.831475411,0.405705114,0.6411358
Commd5,0.458371465,-0.2939098,2.45341243,-0.119796328,0.904644491,0.958391863
Commd6,1.543530281,0.245032858,0.267540051,0.915873556,0.359733218,0.600036484
Commd7,2.973019407,0.472562899,0.210951988,2.240144326,0.025081555,0.108399226
Commd8,0.850924569,0.337218303,0.393399968,0.85718945,0.391340192,0.627597994
Commd9,0.999043172,-0.000287848,0.388665409,-0.000740605,0.999409082,0.999688188
Comp,0.079020219,1.133404069,1.766284164,0.641688405,0.521075519,NA
Comt,16.02859217,0.009300665,0.105158443,0.088444297,0.929523555,0.968778484
Comtd1,1.122454496,0.475159975,0.361516046,1.314353764,0.188727182,0.411206984
Copa,20.70310758,0.084136531,0.096598452,0.870992538,0.383758227,0.621184513
Copb1,16.15476375,-0.126390191,0.10817,-1.168440337,0.242629192,0.479402625
Copb2,3.401918282,0.331150579,0.174405138,1.898743248,0.057598242,0.192042085
Cope,4.762795082,0.374264712,0.214297235,1.746474763,0.080728489,0.238673994
Copg1,9.737459019,0.158466482,0.14533999,1.09031576,0.275574075,0.517654356
Copg2,45.59086274,-0.153734385,0.074942514,-2.051364141,0.040231498,0.149908109
Coprs,1.585511597,0.514591858,0.288924446,1.781060292,0.074902602,0.227807076
Cops2,5.933935748,-0.151571755,0.155180086,-0.97674746,0.328694193,0.569669239
Cops3,10.99452646,-0.21964153,0.116100722,-1.891818815,0.058515126,0.19419648
Cops4,8.544717138,-0.160345395,0.139070509,-1.152979136,0.248918948,0.486861675
Cops5,9.319149624,0.451668335,0.13420191,3.365587992,0.000763807,0.00902893
Cops6,1.867045474,0.663606963,0.282889862,2.345813877,0.018985586,0.089211703
Cops7a,2.693411123,0.059132645,0.256515063,0.230523091,0.817685322,0.916805529
Cops7b,4.829727426,0.11999436,0.165624193,0.724497777,0.468760191,0.695230566
Cops8,5.465443232,0.471130236,0.168958385,2.788439502,0.005296264,0.036463033
Copz1,7.200213536,0.113464554,0.147648031,0.76847997,0.442202086,0.67162401
Copz2,0.195075437,0.600056775,0.988394921,0.607102244,0.543783061,NA
Coq10a,3.194177968,0.308102524,0.181957591,1.693265571,0.090404928,0.257041359
Coq10b,3.200444846,0.599940722,0.17903157,3.351033119,0.000805107,0.009332333
Coq2,7.632720893,0.296968333,0.153518233,1.934417349,0.053061835,0.181262974
Coq3,8.247891084,0.390299785,0.191144129,2.041913544,0.041160108,0.152377485
Coq4,4.053016385,0.678929038,0.255177497,2.660614851,0.007799812,0.047775933
Coq5,11.11879313,0.493884035,0.179134491,2.757057179,0.005832415,0.039230522
Coq6,1.460939868,0.201275748,0.309931744,0.649419596,0.516067201,0.73284714
Coq7,1.502506055,0.26152161,0.286955865,0.911365273,0.362102945,0.601338321
Coq9,9.905472498,-0.264550724,0.145459786,-1.818720705,0.068954051,0.215644924
Corin,2.745776935,0.617647707,0.287430698,2.148857832,0.031645671,0.126669278
Coro1a,1.085743372,-0.023860359,0.391001215,-0.061023747,0.951340297,0.977955897
Coro1b,8.555501045,-0.121427575,0.114353473,-1.061861711,0.28829847,0.530224926
Coro1c,12.77445206,0.039790481,0.111250651,0.35766515,0.720593916,0.866975901
Coro2a,12.38689024,-0.090881031,0.164011185,-0.554114839,0.579500256,0.779797141
Coro2b,17.24067657,0.0496941,0.092521669,0.537107688,0.591193231,0.786165043
Coro6,31.49383252,-0.344468806,0.129190521,-2.666362851,0.007667689,0.047351282
Coro7,13.84086675,0.243546172,0.142355227,1.710834071,0.087111748,0.251116703
Cort,0.347720468,-0.160610519,1.257078688,-0.127764889,0.898335037,0.95566385
Cotl1,3.502486111,0.808133927,0.200416126,4.03227996,5.52383E-05,0.001280582
Cox10,13.71810351,0.065752204,0.120439294,0.545936476,0.585109604,0.783154021
Cox11,6.462567256,0.627809568,0.151614205,4.140836077,3.46042E-05,0.000904698
Cox14,2.167099965,0.463211784,0.28301975,1.636676535,0.101698074,0.276738521
Cox15,22.90047595,0.473047473,0.186949057,2.53035496,0.011394719,0.062381403
Cox17,0.101360601,0.648953261,1.862995714,0.348338569,0.727585932,NA
Cox18,3.295020499,-0.195669182,0.185927574,-1.052394639,0.292618527,0.534180951
Cox19,6.70985694,0.519929093,0.194299226,2.675919522,0.007452454,0.046359343
Cox20,3.155312931,0.308896574,0.208655269,1.480415879,0.138762295,0.339025818
Cox4i2,0.193028859,1.145339794,0.93694783,1.22241576,0.221550443,NA
Cox5a,10.9595552,0.567314606,0.149600256,3.792203447,0.000149317,0.002732852
Cox5b,1.79060256,0.814996226,0.29840134,2.731208336,0.006310257,0.041547357
Cox6a1,9.328018921,0.861366528,0.237830824,3.621761533,0.000292604,0.004488367
Cox6a2,0,NA,NA,NA,NA,NA
Cox6b1,4.593761726,0.325804945,0.17924581,1.817643291,0.06911867,0.215978886
Cox6b2,0.306566604,0.194059782,0.924929743,0.209810295,0.833815738,0.92490189
Cox6c,6.413679688,0.573154216,0.169291975,3.385595892,0.000710239,0.008529416
Cox7a1,0.026966827,0.939637653,2.980936605,0.315215577,0.752597979,NA
Cox7a2,4.756113939,0.541395581,0.169164354,3.200411712,0.001372314,0.013701145
Cox7a2l,4.504124362,0.307083457,0.172950056,1.775561479,0.075805224,0.22948201
Cox7b,13.58589174,0.624437328,0.159976382,3.903309483,9.48862E-05,0.001893886
Cox7b2,2.931692613,-0.347379711,0.242063162,-1.435078793,0.151264646,0.358802745
Cox7c,6.643174528,0.925873787,0.181993104,5.087411379,3.62984E-07,2.39653E-05
Cox8a,3.585029227,0.637205473,0.273762217,2.327587345,0.019934026,0.092127352
Cox8b,0.029676659,0.32326986,2.98238593,0.108393034,0.913683927,NA
Cox8c,0,NA,NA,NA,NA,NA
Cp,2.256759899,0.490420335,0.338797185,1.447533675,0.147747512,0.353252827
Cpa1,0,NA,NA,NA,NA,NA
Cpa2,0.371157325,-0.404415673,0.753301607,-0.536857574,0.591365999,0.786165043
